COURSE_NM,CTGRY_ONE_NM,CTGRY_TWO_NM,CTGRY_THREE_NM,NMPR_CO,EDC_CT,BASE_TIME,TIME_PER_CT,CTPRVN_NM,SIGNGU_NM,LEGALDONG_NM,ADDR,COURSE_EDC_CRSE_CN,LAST_UPDT_DE
라이프북 큐레이션 COSMOS여행자를 위한 행복한 여정,여가활동,클래스,습관만들기,6,264000,12,22000,서울특별시,강서구,화곡6동,서울특별시 강서구 화곡6동,"독서, 좋은 습관 길들이기 등, 혼자서 엄두가 나지 않는 분꿈을 이루고, 성공이 저절로 찾아오도록 하고싶은 분특히, 사회초년생, 판단과 결단력 상승 효과를 경험하고 싶으신 분그리고 제2의 삶, 인생전환기에 있으신 분직장인에서 사업가 마인드를 갖추고 싶으신 분삶을 충분히 누릴, 좋은 습관을 갖고 싶은 분당신의 든든한 지원군을 얻고 싶은 분자신을 사랑하는 법을 알고 싶은 분사랑중독에 시달리는 분,앞으로 성숙한 연애와 사랑을 하고 싶은 분",20221130
"원데이 취미 볼링, 내기 볼링, 언제까지 지기만 할 텐가..? 정의한_튜더",여가활동,클래스,실내스포츠,4,33000,2,16500,서울특별시,강서구,화곡6동,서울특별시 강서구 화곡6동,볼링 입문 하시는 분-장비는 있지만 점수가 안나오는 분-기본기부터 배우고 싶으신 분-최고의 점수를 만들고 싶으신 분-볼링을 치는데 손목이 아프신 분-볼링을 치는데 공에 속도가 안나는 분-훅을 넣고 싶으신 분-영상으로는.. 털어치기를 도저히 모르겠다 하시는 분-혼자가 아닌 여럿이서 더 재미있게 치고 싶으신 분,20221130
심리검사/패키지 1시간만에 그림으로 나의 심리를 알아보자!,여가활동,클래스,심리/상담/명상,1,30000,1,30000,서울특별시,강서구,화곡6동,서울특별시 강서구 화곡6동,장소는오프라인: 홍대/신촌/일산/강남 중 선택!세부장소 협의1인 1음료 부탁드려요온라인: 줌r 영상통화,20221130
원데이/미술치료 감정수업을 통해 나를 이해하고 사랑하자!,여가활동,클래스,심리/상담/명상,1,40000,2,20000,서울특별시,강서구,화곡6동,서울특별시 강서구 화곡6동,장소는오프라인: 홍대/신촌/일산/강남 중 선택!세부장소 협의1인 1음료 부탁드려요온라인: 줌r 영상통화,20221130
6회/미술치료 감정수업을 통해 나를 이해하고 사랑하자!,여가활동,클래스,심리/상담/명상,6,240000,12,20000,서울특별시,강서구,화곡6동,서울특별시 강서구 화곡6동,장소는오프라인: 홍대/신촌/일산/강남 중 선택!세부장소 협의1인 1음료 부탁드려요온라인: 줌r 영상통화,20221130
"나도 피아노 아싸가 될 수 있다!!!!뉴에이지, 코드 반주, 악보읽기 싹다!!",여가활동,클래스,악기,1,132000,4,33000,서울특별시,강서구,화곡6동,서울특별시 강서구 화곡6동,"- 악보를 단 하나도 모르지만 피아노를 치고 싶으신 분!- 어렸을때 부모님이 피아노 학원을 보내주셨지만 공부때문에 그만뒀는데 지금 와서 보니 '아 그때 계속 할걸...'하시는 분!- 어렸을때 부모님이 피아노 학원이 아니라 태권도 학원을 보내주셔서 지금이라도 피아노가 배우고 싶으신 분!- 피아노 있는 카페에 갔는데 뭔가 저걸 치고 싶고, 나 피아노 칠 수 있는 사람이라는 걸 알리고 싶은데 무슨 곡을 쳐야될지 모르겠는 분!- 멋있는 피아노 곡으로 프러포즈를 준비하시는 분!- 교회에서 반주를 하고 있는데 좀 더 배워 더 퀄리티 높은 반주를 하고 싶으신 분!- 내가 치는 반주에 노래를 부르고 싶으신 분!",20221130
"나만의 즐거운 피아노 라이프 시작해보기일산,정발산,고양시 왕초보/코드반주/재즈피아노",여가활동,클래스,악기,1,165000,4,41250,서울특별시,강서구,화곡6동,서울특별시 강서구 화곡6동,"즐거운 피아노 시간 추천 대상1.어렸을때 피아노 한번도 안 배워서 후회하시는 분2.오래 안쳐서 많이 까먹으신 분3.반주를 더 심화있게 하고 싶은 분4.연주를 좀 더 세련되게 하고 싶은 분5.막상 초보피아노 시작하기 부담스러우신 분6.노래 부르면서 반주 하고 싶은 분7.재즈연주곡 하나 연주 하고 싶은 분8.자신만의 자작곡 한곡 완성 하고 싶은 분9.입시 실패하신분10.입시아니더라도 전문적으로 배우고 싶으신 분11.체르니,하농,소나티네 진도 심화 있게 진행하고 싶으신 분12.집에 피아노가 없어서 고민이신 분13.음악을 쉽게 시작하고 싶으신 분이외의 모든 분들도 피아노에 관심있으신 분들 부담없이 쉽고 간단히 시작 하실 수 있습니다",20221130
"내가 듣는 가요, 쳐보고 싶다 !! 취미로 배우는 피아노 레슨",여가활동,클래스,악기,1,150000,4,37500,서울특별시,강서구,화곡6동,서울특별시 강서구 화곡6동,내가 듣는 가요를 직접 쳐보고 싶으신 분- 음악과 친해지기 어려워 쉽게 배워보고 싶으신 분- 초등학교 체르니 이후로 피아노에 손도 못대보신 분- 악기 하나쯤은 다루고 싶다 !악기연주가 버킷리스트에 있는 분모두모두 환영합니다,20221130
"드럼,누구나 쉽게 연주 할 수 있어요.",여가활동,클래스,악기,1,143000,4,35750,서울특별시,강서구,화곡6동,서울특별시 강서구 화곡6동,-드럼으로 곡 하나는 칠 수 있게 도와드립니다!-쌍방향 소통으로 진행되는 레슨! 학생분에게 가장 어울리는 방법으로 진행합니다.,20221130
"미국 MI 졸업, 체계적인 기타 레슨. 악기연주, 커버영상제작 ,입문 단계부터 입시, 유학 준비까지!",여가활동,클래스,악기,1,176000,4,44000,서울특별시,강서구,화곡6동,서울특별시 강서구 화곡6동,"1. 기타를 처음 시작하는데 무엇부터 연습해야할지 막막한 분.2. 독학으로 기타를 연주하다 슬럼프에 빠지신 분 또는 학원에 다녀봤지만 큰 실력 향상을 못느끼신 분, 조금더 진지하게 이론 스케일이나 코드 공부해서 초급단계에서 머무르는것이 아닌 즉흥연주와 내가 원하는 스타일의 연주를 해보고싶으신분.3. 기타 실력도 향상시키고 SNS에 활용할 연주 영상을 만들어보고 싶으신분 , 혹은 유튜브를 운영해보고 싶으신분4. 실용음악 고등학교 또는 대학교에 진학하고 싶은 예비 고등학생 , 예비 대학생.5. MI 유학을 준비하고 싶으신 분들 . 입학 오디션 , 비자준비 , 학교 입학후 레벨 테스트 준비 , LA 현지인 연계를 통한 하우징 , 생활기반 준비 , 수강신청 팁 입학준비부터 미국 생활 까지 함께 합니다.6. 수업진행은 일산 마두역에 있는 개인 스튜디오에서 진행합니다. 수업에 필요한 장비와 자료들 좋은 수업 환경을 위해서 출장 레슨은 불가능합니다.",20221130
야당역 5분 찬양을 사랑하는 분들을 위한 찬양 인도자의 기타 레슨CCM!,여가활동,클래스,악기,1,180000,4,45000,서울특별시,강서구,화곡6동,서울특별시 강서구 화곡6동,교회에서 찬양팀으로 섬기는 가운데 어려움을 겪고 있는 분들을 돕기 위한 클래스입니다. 좀 더 전문적으로 찬양을 공부하고 싶은 분들을 위한 클래스입니다.,20221130
첼로 재미있는 첼로 레슨 함께해요,여가활동,클래스,악기,1,320000,4,80000,서울특별시,강서구,화곡6동,서울특별시 강서구 화곡6동,꿈꾸던 연주자의 모습! 함께라면 할 수 있습니다!연주하고 싶었던 곡을 자유롭게 연주할 수 있도록개인의 실력에 맞게 지도해 성취할 수 있도록 합니다,20221130
클래식 악기를 배우면 삶의 질이 좋아집니다 지금 전문 연주자에게 악기를 배워 보세요!,여가활동,클래스,악기,1,220000,4,55000,서울특별시,강서구,화곡6동,서울특별시 강서구 화곡6동,바쁜 직장 생활로 인한 스트레스가 많으신 분-평생 나에게 도움이 되는 취미를 찾으시는 분-내가 원하는 곡을 특정한 때에 하고 싶으신 분-프로포즈 하고 싶으신 분-예전에 배우다가 그만두고 다시 시작하고 싶으신 분-악보도 볼 줄 모르고 악기도 없지만 시작을 해보고 싶으신 분-기초를 제대로 배우고 싶으신 분-바이올린으로 시험을 봐야 하는 분-교회에서 악기연주를 하고 싶으신 분,20221130
"한 달에 한 곡 완성, 드럼으로 취미생활 하기",여가활동,클래스,악기,1,130000,4,32500,서울특별시,강서구,화곡6동,서울특별시 강서구 화곡6동,"안녕하세요, 드럼 치는 정혜 입니다.새로운 악기 하나쯤 배우고 싶으신데, 어떻게 시작해야 할 지 모르겠다구요?드럼 연주는 힘이 세야 할 것 같아서 망설였던 분들이 있나요?학원 수업은 너무 딱딱할 것 같고, 일주일 내내 패드만 두드리다 지쳐 관둔 경험이 있으신 분들!이제 한 달에 한 곡씩, 드럼으로 마스터하며 즐겁게 취미 생활 해봐요, 우리!",20221130
힘들지않고 어렵지않게 첼로 배워봐요~,여가활동,클래스,악기,1,176000,4,44000,서울특별시,강서구,화곡6동,서울특별시 강서구 화곡6동,첼로를 배운다는 것은 어렵고 힘들고 비싸다고 생각하시지만 저는 기본기를 제일 중요시 생각하여 기본기를 탄탄히 하고 레슨생분들의 성향을 잘 파악하여 기본기는 탄탄하게 재미있는 레슨을 진행합니다!레슨비는 개인레슨 1타임50분에 4만원이며그룹으로 진행시 1인3만원 입니다레슨은 유아-성인 모두 가능합니다레슨 장소는 방문레슨을하지만 방문레슨이 번거로우신 분은 연습실 레슨 진행합니다!저는 가장 중요하게 생각하는것이 약속입니다이유없이 레슨 취소하지않고 약속을 잘 지켜 레슨진행에 지장없이 진행합니다후회없는 레슨 하실 수 있도록 노력하겠습니다!문의사항은 언제든지 채팅주세요,20221130
장기자랑만들기 작은 드럼! 카혼Cajon을 배워보자!,여가활동,클래스,악기,5,33000,1,33000,서울특별시,강서구,화곡6동,서울특별시 강서구 화곡6동,"추천- 카혼을 정식으로 배우기 전 자신에게 맞는지 체험해 보고 싶으신 분- 친구, 애인, 부부, 자녀, 부모님과 타악기 체험을 하며 즐거운 시간을 보내고 싶으신 분- 학교, 모임 등에서 장기자랑으로 타악기 연주를 보여주고 싶으신 분- 두드리면서 스트레스를 풀고 싶으신 분",20221130
"1인 1악기 시대, 우쿨렐레 연주자가 되어보세요",여가활동,클래스,악기,6,90000,4,22500,서울특별시,강서구,화곡6동,서울특별시 강서구 화곡6동,"악기 하나 배워보고 싶은데 어떤 걸 해야 할 지 고민이신 분혼자 독학으로 시작했다가 점점 재미를 잃고 계신 분가족, 친구와 함께 취미를 공유하고 싶으신 분음악으로 태교하고 싶은 분가사와 육아, 회사 일로 지친 마음에 힐링이 필요하신 분인생의 활력과 기쁨을 되찾고 싶으신 분",20221130
하루만에 만드는 나만의 커스텀 아이템!,여가활동,클래스,액세서리/패션소품,1,21780,2,10890,서울특별시,강서구,화곡6동,서울특별시 강서구 화곡6동,정말정말 그림을 못그리시는데 나만의 작품을 완성해 보고 싶으신 분- 지인에게 정말 세상에 하나뿐인 선물을 하고 싶으신 분- 항상 반복되는 지루한 데이트를 떠나 이색 데이트를 하고 싶으신 분- 우리아이와 특별한 추억을 만들고 싶은 분- 친구들 끼리 취미생활을 하고 싶은 분- 커스텀 아트 입문자- 학교 동아리 활동- 나에 대해 생각해보는 시간을 가지고 싶으신분- 지친일상에 힐링이 필요하신분,20221130
기본부터 작품까지 아름다운 선을 만들어봐요~,여가활동,클래스,연기/무용/뮤지컬,1,264000,8,33000,서울특별시,강서구,화곡6동,서울특별시 강서구 화곡6동,"- 한국무용을 배우고 싶으신분!!!- 스트레스를 무용으로 풀고 싶으신분!!- 음악에 몸을 맡겨 춤추고 싶으신분 !!- 한국무용 작품이 필요하시는분!! 부전공, 특기, 전공 입시- 한국무용 전통, 창작을 배워보고 싶으신분!!",20221130
연극과 뮤지컬을 즐겁게 배울수있어요  연기와 노래 그리고 뮤지컬댄스까지!,여가활동,클래스,연기/무용/뮤지컬,6,660000,12,55000,서울특별시,강서구,화곡6동,서울특별시 강서구 화곡6동,이제 막 시작하시는 분들과 취미로 하시는 분들용기있게 다가와주세요,20221130
경기 고양시 아이맥과 프로그램 설치가 모두 준비된 강의실에서 편집프리미어에펙 정복하기! 왕초보도 쉽게쉽게,여가활동,클래스,영상 편집/색보정,8,82500,3,27500,서울특별시,강서구,화곡6동,서울특별시 강서구 화곡6동,"유튜브 채널 개설을 준비하시는 분들 !여행 영상, 개인 소장용 영상 등 취미생활을 위해 영상 편집을 배우고 싶은 모든 초보자 분들 !더욱 성과있는 업무를 위해 영상을 배우고 싶은 직장인 분들 !오전 시간을 알차게 보내고 싶은, 주부분들 !외로운 작업은 그만! 의견을 공유하고 피드백도 받을 수 있는 작업동지가 필요하신 분들 !클로버아카데미는 이 모든 분들의 창의적인 영상작업을 응원하고 조력합니다",20221130
국가공인 건강운동관리사의 필라테스를 통한 운동처방,여가활동,클래스,요가/필라테스,1,59000,1,59000,서울특별시,강서구,화곡6동,서울특별시 강서구 화곡6동,"""수업 목표Key lessons 결과물 중심 1~3가지 - 최대 3줄 무엇을 배울 수 있나요, 무엇을 얻을 수 있나요해당 클래스의 차별점1~3가지 - 최대 3줄: 해당 카테고리의 다른 클래스들과 어떻게 다른가요",20221130
원데이/삼송 SNPE 바른자세 척추운동 BASIC과정! SNPE홈트! 홈트다이어트,여가활동,클래스,요가/필라테스,3,33000,1,33000,서울특별시,강서구,화곡6동,서울특별시 강서구 화곡6동,"대상회원/ 허리가 약한 사람/ 척추측만증이 있는 사람/ 골반과 다리 등에 비대칭이 있어 교정해야 하는 사람/ 바른 자세를 만들고 싶은 사람/ 생리통, 두통, 목,어깨,허리 등 불편한 통증이 있는 사람/ 만성적으로 피곤한 사람/ 순산을 원하는 임신부/ 출산 후 통증 완화/ 체형 교정이 필요한 사람/ 다이어트를 자주 하는 사람/ 원인을 찾을 수 없는 통증을 지속적으로 겪는 사람/ 어깨, 골반, 무릎, 발목 등이 삐뚤어 체형교정을 하고 싶은 사람",20221130
